"RECORD","I0A_DPTO","I0B_MPIO","I0C_CLASE","I0B1_LOCALIDAD","I0D_SECT_R","I0D_SEC_R","I0D_CPOB","I0D_SECT_U","I0D_SEC_U","I0D_MZA","SEC_AGAD","I0F_EDIFIC","I0G_UCENSAL","P0H_USO_UCENSAL","P0D1_TIP_AGRUP","P0E1_TIP_TERRI","P0A_NRO_HOGAR","PC08B1_NRO_PERS","P25B_SEXO","PC09B_EDADQ","P27B_PARENTESCO","P28B1_LUG_NAC","P29B1_RES_MAMA","P30B1_VIVIA_5ANOS","P32B1_CAMBIO_5ANOS","P32B2_ANO_ULT","P32B3_LUG_ULT","P32B8_CAUSA_ULT","P33B1_ETNIA","P34B_HABLA_LENG","P35B1_AYUNO","P35B2_DIAS_AYUNO","P39B_LIMITACION","P41B1_ALFABETA","P42B1_ASISTENCIA","P42B2_TIP_ESTAB","P44B1_TIP_ESTUD","P47B_OCUPACION","P53B_EST_CIVIL","P55B1_HNV","P55B2_THNV","P55B3_HNVH","P55B4_HNVM","P56B1_THSV","P56B2_HSVH","P56B3_HSVM","P56B4_NO_SABE","P57B1_ANO_UHNV","P57B2_MES_UHNV","NRO_UPZ_P","LLAVE_VIVPH_N","LLAVE_HOGPH_N","LLAVE_PERH_N"
4,5,1,1,8,0,0,0,9061,6,8,10011081,35,1,1,NA,NA,1,3,1,1,3,1,1,1,2,NA,NA,NA,5,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003500012,1.00110810035e+18,1.00110810035e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,36,1,1,NA,NA,1,1,2,16,1,1,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,9,4,1,5,4,1,5,4,1,1,6,6,NA,10011081003600012,1.00110810036e+18,1.00110810036e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,36,1,1,NA,NA,1,2,2,9,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,9,5,1,7,3,4,7,3,4,1,3,10,NA,10011081003600012,1.00110810036e+18,1.00110810036e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,36,1,1,NA,NA,1,3,2,4,5,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011081003600012,1.00110810036e+18,1.00110810036e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,36,1,1,NA,NA,1,4,2,4,5,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011081003600012,1.00110810036e+18,1.00110810036e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,36,1,1,NA,NA,1,5,2,3,5,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011081003600012,1.00110810036e+18,1.00110810036e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,36,1,1,NA,NA,1,6,1,3,3,2,1,2,1,2000,2,3,6,NA,2,0,2,2,2,NA,13,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003600012,1.00110810036e+18,1.00110810036e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,36,1,1,NA,NA,1,7,1,2,5,1,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003600012,1.00110810036e+18,1.00110810036e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,36,1,1,NA,NA,1,8,1,1,5,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003600012,1.00110810036e+18,1.00110810036e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,36,1,1,NA,NA,1,9,2,1,5,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003600012,1.00110810036e+18,1.00110810036e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,37,1,1,NA,NA,1,1,1,7,1,1,1,2,1,2005,1,1,6,NA,2,0,2,2,2,NA,13,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003700012,1.00110810037e+18,1.00110810037e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,38,1,1,NA,NA,1,1,1,13,1,2,1,3,1,2001,2,1,6,NA,1,2,1,2,2,NA,13,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003800012,1.00110810038e+18,1.00110810038e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,38,1,1,NA,NA,1,2,2,13,2,2,1,3,1,2001,2,1,6,NA,1,2,2,1,2,NA,2,6,6,1,6,4,2,4,2,2,1,6,3,NA,10011081003800012,1.00110810038e+18,1.00110810038e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,38,1,1,NA,NA,1,3,1,8,4,2,1,2,2,NA,NA,NA,6,NA,2,0,1,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003800012,1.00110810038e+18,1.00110810038e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,38,1,1,NA,NA,1,4,2,4,3,2,1,3,1,2001,2,6,6,NA,1,2,2,1,2,NA,2,6,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011081003800012,1.00110810038e+18,1.00110810038e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,39,1,1,NA,NA,1,1,1,7,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003900012,1.00110810039e+18,1.00110810039e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,39,1,1,NA,NA,1,2,2,6,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,1,1,2,0,2,2,0,2,1,5,11,NA,10011081003900012,1.00110810039e+18,1.00110810039e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,39,1,1,NA,NA,1,3,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003900012,1.00110810039e+18,1.00110810039e+22
4,5,1,1,8,0,0,0,9061,6,8,10011081,39,1,1,NA,NA,1,4,2,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011081003900012,1.00110810039e+18,1.00110810039e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,1,2,6,1,1,1,2,2,NA,NA,NA,6,NA,1,5,2,1,2,NA,2,1,5,1,3,0,3,3,0,3,1,6,4,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,2,2,5,7,1,1,2,2,NA,NA,NA,6,NA,1,5,2,1,2,NA,2,1,5,1,2,2,0,2,2,0,1,3,12,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,3,2,11,6,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,9,1,6,2,4,6,2,4,1,6,4,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,4,2,5,7,1,1,2,2,NA,NA,NA,6,NA,1,5,2,1,2,NA,2,6,5,1,2,1,1,2,1,1,1,3,11,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,5,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,6,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,7,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,8,1,2,8,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,9,1,1,8,1,1,1,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,10,2,1,8,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,1,1,1,NA,NA,1,11,1,1,8,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000100012,1.00110820001e+18,1.00110820001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,2,1,1,NA,NA,1,1,2,9,1,1,1,2,2,NA,NA,NA,5,NA,1,2,2,1,2,NA,2,1,5,1,4,1,3,4,1,3,1,6,6,NA,10011082000200012,1.00110820002e+18,1.00110820002e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,2,1,1,NA,NA,1,2,2,4,3,1,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,2,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011082000200012,1.00110820002e+18,1.00110820002e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,2,1,1,NA,NA,1,3,1,4,3,1,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000200012,1.00110820002e+18,1.00110820002e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,2,1,1,NA,NA,1,4,2,4,3,1,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,3,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011082000200012,1.00110820002e+18,1.00110820002e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,2,1,1,NA,NA,1,5,1,1,5,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000200012,1.00110820002e+18,1.00110820002e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,2,1,1,NA,NA,1,6,2,1,5,2,1,1,2,NA,NA,NA,5,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000200012,1.00110820002e+18,1.00110820002e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,2,1,1,NA,NA,1,7,2,3,3,1,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,2,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011082000200012,1.00110820002e+18,1.00110820002e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,3,1,1,NA,NA,1,1,2,8,1,2,1,2,2,NA,NA,NA,6,NA,2,0,1,1,2,NA,2,6,5,1,4,2,2,4,2,2,1,6,6,NA,10011082000300012,1.00110820003e+18,1.00110820003e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,3,1,1,NA,NA,1,2,2,5,3,2,1,2,2,NA,NA,NA,6,NA,2,0,1,1,2,NA,2,6,5,1,2,1,1,2,1,1,1,1,4,NA,10011082000300012,1.00110820003e+18,1.00110820003e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,3,1,1,NA,NA,1,3,2,5,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,5,1,1,0,1,1,0,1,1,1,7,NA,10011082000300012,1.00110820003e+18,1.00110820003e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,3,1,1,NA,NA,1,4,1,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000300012,1.00110820003e+18,1.00110820003e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,3,1,1,NA,NA,1,5,1,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000300012,1.00110820003e+18,1.00110820003e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,3,1,1,NA,NA,1,6,1,1,5,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000300012,1.00110820003e+18,1.00110820003e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,3,1,1,NA,NA,1,7,2,1,5,1,1,1,2,NA,NA,NA,6,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000300012,1.00110820003e+18,1.00110820003e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,3,1,1,NA,NA,1,8,2,1,5,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000300012,1.00110820003e+18,1.00110820003e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,4,1,1,NA,NA,1,1,1,10,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000400012,1.00110820004e+18,1.00110820004e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,4,1,1,NA,NA,1,2,2,7,2,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,6,1,3,1,2,3,1,2,1,6,10,NA,10011082000400012,1.00110820004e+18,1.00110820004e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,4,1,1,NA,NA,1,3,2,4,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011082000400012,1.00110820004e+18,1.00110820004e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,4,1,1,NA,NA,1,4,1,3,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000400012,1.00110820004e+18,1.00110820004e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,4,1,1,NA,NA,1,5,1,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,1,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000400012,1.00110820004e+18,1.00110820004e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,5,1,1,NA,NA,1,1,1,7,1,2,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000500012,1.00110820005e+18,1.00110820005e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,5,1,1,NA,NA,1,2,2,7,2,2,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,2,1,1,1,5,3,2,5,3,2,1,3,9,NA,10011082000500012,1.00110820005e+18,1.00110820005e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,5,1,1,NA,NA,1,3,2,3,3,1,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,2,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011082000500012,1.00110820005e+18,1.00110820005e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,5,1,1,NA,NA,1,4,1,3,3,1,1,2,2,NA,NA,NA,5,NA,2,0,2,1,1,1,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000500012,1.00110820005e+18,1.00110820005e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,5,1,1,NA,NA,1,5,1,1,3,1,1,1,2,NA,NA,NA,5,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000500012,1.00110820005e+18,1.00110820005e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,5,1,1,NA,NA,1,6,1,1,3,1,1,1,2,NA,NA,NA,5,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000500012,1.00110820005e+18,1.00110820005e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,6,1,1,NA,NA,1,1,1,9,1,1,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000600012,1.00110820006e+18,1.00110820006e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,6,1,1,NA,NA,1,2,2,13,6,1,1,2,2,NA,NA,NA,6,NA,2,0,1,2,2,NA,13,9,4,1,8,3,5,8,3,5,1,6,12,NA,10011082000600012,1.00110820006e+18,1.00110820006e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,6,1,1,NA,NA,1,3,2,6,7,1,1,2,2,NA,NA,NA,6,NA,2,0,1,1,2,NA,2,9,5,1,2,0,2,2,0,2,1,6,1,NA,10011082000600012,1.00110820006e+18,1.00110820006e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,6,1,1,NA,NA,1,4,2,5,7,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,5,1,1,1,0,1,1,0,1,1,8,NA,10011082000600012,1.00110820006e+18,1.00110820006e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,6,1,1,NA,NA,1,5,2,2,8,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000600012,1.00110820006e+18,1.00110820006e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,6,1,1,NA,NA,1,6,1,2,9,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000600012,1.00110820006e+18,1.00110820006e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,6,1,1,NA,NA,1,7,1,1,8,1,1,1,2,NA,NA,NA,6,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000600012,1.00110820006e+18,1.00110820006e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,7,1,1,NA,NA,1,1,1,12,1,2,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000700012,1.00110820007e+18,1.00110820007e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,7,1,1,NA,NA,1,2,2,7,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,1,1,4,2,2,4,2,2,1,1,1,NA,10011082000700012,1.00110820007e+18,1.00110820007e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,7,1,1,NA,NA,1,3,1,6,4,2,1,2,2,NA,NA,NA,5,NA,2,0,2,2,2,NA,13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000700012,1.00110820007e+18,1.00110820007e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,7,1,1,NA,NA,1,4,1,4,3,2,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000700012,1.00110820007e+18,1.00110820007e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,7,1,1,NA,NA,1,5,2,2,5,2,1,2,2,NA,NA,NA,5,NA,2,0,2,2,2,NA,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000700012,1.00110820007e+18,1.00110820007e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,7,1,1,NA,NA,1,6,2,1,5,1,1,1,2,NA,NA,NA,5,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000700012,1.00110820007e+18,1.00110820007e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,7,1,1,NA,NA,1,7,1,1,5,1,1,1,2,NA,NA,NA,5,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000700012,1.00110820007e+18,1.00110820007e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,7,1,1,NA,NA,1,8,1,1,5,1,1,1,2,NA,NA,NA,5,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000700012,1.00110820007e+18,1.00110820007e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,8,1,1,NA,NA,1,1,1,9,1,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000800012,1.00110820008e+18,1.00110820008e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,8,1,1,NA,NA,1,2,2,8,2,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011082000800012,1.00110820008e+18,1.00110820008e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,9,1,1,NA,NA,1,1,1,5,1,1,1,2,1,2005,1,6,5,NA,2,0,2,1,2,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000900012,1.00110820009e+18,1.00110820009e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,9,1,1,NA,NA,1,2,2,4,2,1,1,2,1,2005,1,6,5,NA,2,0,2,1,2,NA,3,6,2,1,1,0,1,1,0,1,1,1,5,NA,10011082000900012,1.00110820009e+18,1.00110820009e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,9,1,1,NA,NA,1,3,2,1,3,1,1,1,2,NA,NA,NA,5,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082000900012,1.00110820009e+18,1.00110820009e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,10,1,1,NA,NA,1,1,1,10,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0011082001e+16,1.0011082001e+18,1.0011082001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,10,1,1,NA,NA,1,2,2,8,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,6,1,5,4,1,5,4,1,1,6,1,NA,1.0011082001e+16,1.0011082001e+18,1.0011082001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,10,1,1,NA,NA,1,3,1,4,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0011082001e+16,1.0011082001e+18,1.0011082001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,10,1,1,NA,NA,1,4,2,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.0011082001e+16,1.0011082001e+18,1.0011082001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,10,1,1,NA,NA,1,5,2,3,10,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.0011082001e+16,1.0011082001e+18,1.0011082001e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,11,1,1,NA,NA,1,1,1,6,1,1,1,2,2,NA,NA,NA,6,NA,1,1,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082001100012,1.00110820011e+18,1.00110820011e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,11,1,1,NA,NA,1,2,2,5,2,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,1,1,1,0,1,1,0,1,1,2,5,NA,10011082001100012,1.00110820011e+18,1.00110820011e+22
4,5,1,1,8,0,0,0,9061,6,9,10011082,11,1,1,NA,NA,1,3,2,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011082001100012,1.00110820011e+18,1.00110820011e+22
